index,chk_col,vs_col,p_val
462,likely_colleague,job_plan_res,0.1289832007327128
463,likely_colleague,job_taxo,0.013761118951953645
464,likely_colleague,job_analyze_res,0.34496955123775597
465,likely_colleague,learning_meetup,0.09775873252592557
466,likely_colleague,ideal_conf_workshop,0.6563834364766654
467,likely_colleague,exp_observe_res,0.9066122863903501
468,likely_colleague,learn_by_meetup,0.07266658607684288
469,likely_colleague,job_hire_res_vendor,0.6088420084868504
470,likely_colleague,ideal_structure_cat,0.1385874954531755
471,likely_colleague,likely_online_group,0.0004582633709076042
472,likely_colleague,factor_diverse_speak,5.2487080211526834e-05
473,likely_colleague,exp_buy_res_report,0.9768860803620795
474,likely_colleague,learn_by_reading,0.3665864338364817
475,likely_colleague,factor_ability_to_pay,0.24149750502874057
476,likely_colleague,research_educ_cat,0.01855869762502345
477,likely_colleague,session_long_talk,0.9460869953640559
478,likely_colleague,ideal_multi_track,0.5409640378445966
479,likely_colleague,session_network,0.5632930852747711
480,likely_colleague,learn_by_video,0.9496127612533384
481,likely_colleague,exp_manage_res_proj,0.14249582943175582
482,likely_colleague,learning_workshop,0.019815544766125667
483,likely_colleague,factor_topics,0.12748423811169793
484,likely_colleague,job_advocate_res,0.9865109312525988
485,likely_colleague,factor_variety_attend,0.6122291634174849
486,likely_colleague,factor_code,0.09844613102066112
487,likely_colleague,learning_read,0.5470433960427589
488,likely_colleague,session_qa,0.45469522262681794
489,likely_colleague,ideal_conf_small,0.581904231805938
490,likely_colleague,learning_conference,0.4218622063254309
491,likely_colleague,ideal_conf_large,0.6148207865196194
492,likely_colleague,job_buy_res_report,0.45874920390489105
493,likely_colleague,likely_book,0.4274794727068536
494,likely_colleague,persona_id,0.33471358790101136
495,likely_colleague,exp_advocate_res,0.1083611630594157
496,likely_colleague,factor_location,0.876512828416911
497,likely_colleague,learning_talks,0.17632781618091353
498,likely_colleague,exp_hire_res_vendor,0.21533074792781995
499,likely_colleague,num_res_med,0.9536149935911843
500,likely_colleague,factor_size,0.046986462833626626
501,likely_colleague,job_conduct_res,0.20139732904210644
502,likely_colleague,job_teach_res,0.00929842469265653
503,likely_colleague,company_med,0.540440818135075
504,likely_colleague,likely_internet,0.7545494210215206
505,likely_colleague,ideal_conference_size_cat,0.2167717860303158
506,likely_colleague,sesson_topic_tables,0.24574103300216937
507,likely_colleague,num_res_small,0.08588892240348044
508,likely_colleague,exp_plan_res,0.9971845034828108
509,likely_colleague,learn_by_conference,0.025959264295267178
510,likely_colleague,likely_watch_video,0.8559185182443487
511,target,session_workshop,0.18912063041589078
512,target,likely_meetup,1.1172714210593864e-15
513,target,factor_speaker,0.01575091384034197
514,target,job_lead_res_team,0.7257382073617363
515,target,session_short_talk,0.19089663393837514
516,target,ideal_conf_med,0.0483169787397657
517,target,factor_format_sessions,0.09583991457662393
518,target,ideal_single_track,0.851660630703648
519,target,session_keynote,0.000818590816712998
520,target,likely_conference,1.7563551765383698e-116
521,target,ideal_unconference,0.7870242736098292
522,target,session_social_event,0.6292455429495273
523,target,company_small,0.5369409673161936
524,target,learn_by_colleague,0.04923665277693766
525,target,job_observe_res,0.05619185140287337
526,target,exp_teach_res,0.2693990302803735
527,target,exp_conduct_res,0.6104779222954589
528,target,learn_by_online_group,0.043775153194378455
529,target,job_manage_res_proj,0.06898812725377776
530,target,exp_analyze_res,0.44411436269383975
